Unnamed: 0;Clothing.ID;Age;Title;Review.Text;Rating;Recommended.IND;Positive.Feedback.Count;Division.Name;Department.Name;Class.Name;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Review.Sentiment;Title.Sentiment;Review.Sentiment.Numeric;Title.Sentiment.Numeric
6783;895;25;Absolutely amazing!!;I kept going back to this sweater as this goes with so many different bottoms! thank you retailer! i ordered the petite version since i am not as tall as the model so the length is perfect! the speckles of gray are beautiful and would frame any complexion! the fit if flattering with straight pants or short skirts.;5.0;1;3;General;Tops;Fine gauge;;;;;;;;;positive;positive;1;1
6787;1072;43;Beautiful;"I am 5'8"" size 4-6 us. i could barely zip the inside bra on the 8. i wear 34 b. i think it is uk sizing. i kept the 8 ( had to return the 6). it's a beautiful dress but it is a lot of dress. maybe too much for someone more petite. it looks ridiculous until you put the belt on:)";4.0;1;4;General;Dresses;Dresses;;;;;;;;;positive;positive;1;1
6795;1035;49;Absolutely in love;I just received these denim joggers. this is my first pair of denim joggers and they are absolutely stunning. i like the decorative band. i do feel as these will be a staple in my wardrobe. the possibilities with these joggers are endless.;5.0;1;0;General;Bottoms;Jeans;;;;;;;;;positive;positive;1;1
6806;829;53;Gorgeous;I was immediately drawn to this stunning blouse ( in pink) in the store. it is a fabulous silk and velvet just in time for the holidays and beyond. in true floreat style it is well made and unique.  i'd say it fits tts to maybe slightly small if you want it to fit like it does on the model. i usually buy petite sizes when available but went with regular sizing as that is what was in the store and i liked the fit.;5.0;1;0;General Petite;Tops;Blouses;;;;;;;;;positive;positive;1;1
6808;862;48;Sweet little top;This is an adorable little top. the tank has such beautiful detailing on the chest. the flowers are more red than pink. i found it to be tts on me.. the tank is flowy and loose.;4.0;1;0;General Petite;Tops;Knits;;;;;;;;;positive;positive;1;1
6826;862;31;I purchased this top over the weekend and absolutely love it. i am currently 9 months pregnant (due in a week) and this top is perfect bc it has plenty of length. it is super soft and comfortable for the texas heat. i am 5'6'' usually 115 lbs currently closer to 140 lbs.;5;1.0;0;General Petite;Tops;Knits;;;;;;;;;;negative;negative;-1;-1
6832;876;40;I really wanted to like this shirt the quality is amazing and much prettier in person but it is hard to take care of. if you wash it the wrinkles are horrible so it has to be dry clean only. also the back is ridiculously long it looks very odd from the side view.;2;0.0;2;General Petite;Tops;Knits;;;;;;;;;;negative;negative;-1;-1
6842;868;35;This top is soft and comfortable without being some shapeless drag with too much fabric. i did size down as did the other woman in the store with me. i can see many more wears out of this top. wish it had been made in other colors or white would be beautiful!;5;1.0;0;General;Tops;Knits;;;;;;;;;;negative;negative;-1;-1
6847;862;39;Lovely top!;The print is beautiful and the detail on the chest is so pretty. th fabric is a soft t-shirt martial. i ordered a medium and it fits like a large. it is supposed to be flowy and loose though. overall i feel beautiful in it. great for our hot humid charleston summers!;5.0;1;7;General;Tops;Knits;;;;;;;;;positive;positive;1;1
6856;688;27;4;1;0.0;Initmates;Intimate;Lounge;;;;;;;;;;;negative;negative;-1;-1
6857;868;30;Lovely but large!;"The quality of this top does not disappoint; but it does run very large. i wear a size 14 and a 40d bra size; & the xl fit more like a xxl and was too big. i am exchanging it for a size smaller. i can't wait to enjoy it!";4.0;1;1;General;Tops;Knits;;;;;;;;;positive;positive;1;1
6862;850;42;4;1;0.0;General;Tops;Blouses;;;;;;;;;;;negative;negative;-1;-1
6866;1077;40;My favorite;This is one of my favorite retailer dresses of all time. it is soo much better in person and on than the stock photos. very romantic and fun.;5.0;1;0;General;Dresses;Dresses;;;;;;;;;positive;positive;1;1
6883;1066;61;Love the feel fit and look;Classy pants that can look casual or sophisticated. my husband loves them on me. for a dinner out i dressed them up with a top from retailer. i think these will be a must on my trip to florida this winter since the pants will look great with a t.;5.0;1;0;General Petite;Bottoms;Pants;;;;;;;;;positive;negative;1;-1
6889;1077;41;I was very excited about this dress but when it came i saw it had too much going on. it either needs the ruffle taken away ( my first choice) or the halter part taken away. in the end i think it needs to go back.;3;0.0;8;General;Dresses;Dresses;;;;;;;;;;negative;negative;-1;-1
6890;251;36;Love this cardigan! i've been searching for a comfortable lounge type of sweater and this is perfect. the sleeves are a bit tighter than the body. but i would wear it over a tank top so it is comfortable. i am 125 lb and 5'5' and i ordered my usual m.;5;1.0;0;Initmates;Intimate;Lounge;;;;;;;;;;negative;negative;-1;-1
6892;1094;43;Fabulous dress!;I was excited to order this dress based on the reviews. it was better than i expected. the fit is perfect and one of the most comfortable dresses i own. the fit is flattering and i will get plenty of use out of this one!;5.0;1;0;General Petite;Dresses;Dresses;;;;;;;;;positive;positive;1;1
6894;1077;35;Super feminine. love!;First i definitely understand why most reviewers either adore or hate this dress. luckily for me it worked in my favor although i will point out the downsides too. (1) it runs small. the only reason i was able to fit my usual size is because i have a tiny bust and have been working to tone up. but still i had to maneuver to get the sidezip up. i would size up but....(2) being that this dress runs small it appears more fitted on top as if it were a fit and flare or bustier which i like. (3) you h;4.0;1;1;General;Dresses;Dresses;;;;;;;;;positive;positive;1;1
6895;251;34;I purchased the moss color in this cardigan. i really love the texture of the material. it is very very soft. my issue with this is the arms. like other reviewers have said they are extremely small! i went up to a large rather than my usual medium and they were still tight. i really wanted this to work but i will probably return due to the arms.;3;1.0;0;Initmates;Intimate;Lounge;;;;;;;;;;negative;negative;-1;-1
6900;1008;69;Cute and flirty;Very versatile skirt that's suitable for any occasion or any season.;4.0;1;3;General Petite;Bottoms;Skirts;;;;;;;;;positive;positive;1;1
6902;251;35;Very cute!;This cardigan is very cute. but after 1 wash and no dryer the back has a bunch of pulled threads! very bummed with the quality.;3.0;1;0;Initmates;Intimate;Lounge;;;;;;;;;negative;positive;-1;1
6903;191;36;Great colors but wrong for me;"I love the quality and colors of this romper; however i have a long torso and the top part was just too short for my body style. it made the bottom part pull as well. overall the fit just wasn't right for me. i did love the material and it is a very nice piece.";3.0;0;1;General;Bottoms;Shorts;;;;;;;;;positive;positive;1;1
6905;251;33;Great cardigan;Just got this yesterday and i'm wearing it today! super comfy for running errands with the kids and going to and from the gym...or just to lounge around the house. i go between a m and l and went with a m since its flowy and it fits great.;5.0;1;13;Initmates;Intimate;Lounge;;;;;;;;;positive;positive;1;1
6907;867;25;Comfortable & sexy;This shirt fits really well- i ordered a size small and it's definitely a bit form fitting. i was a little bit hesitant to purchase this at first- for a tshirt it's a pretty hefty price. but the quality and cut are really quite attractive and worth every penny.;5.0;1;0;General Petite;Tops;Knits;;;;;;;;;positive;positive;1;1
6910;68;47;Love this dress;Confortable and looks great how ever you wear it.;5.0;1;0;Initmates;Intimate;Layering;;;;;;;;;positive;positive;1;1
6914;860;50;Quintessential white top;This feels so nice and light and summery. nothing like a crisp white top for the season.;4.0;1;0;General;Tops;Knits;;;;;;;;;positive;positive;1;1
6924;662;53;Lovely dress;I saw this dress in the window in the santa barbara store and fell in love with it! it is described as a robe in one post i saw but i think it looks so much more like a great fall/winter maxi. in the window display it was paired with a cognac leather belt which made it look even better.;5.0;1;5;Initmates;Intimate;Lounge;;;;;;;;;positive;positive;1;1
6928;867;68;Great present;I ordered christmas presents online this year. they arrived very quickly and were well received! they are ferry pretty!!! i will order online again!!!;5.0;1;0;General Petite;Tops;Knits;;;;;;;;;positive;positive;1;1
6930;857;22;Perfect;I bought this in store on sale and absolutely love it.;5.0;1;0;General;Tops;Knits;;;;;;;;;positive;positive;1;1
6939;1084;33;Unflattering;I was so excited to get this dress since it look so pretty on line but unfortunately the it was horrendous on. the model must have the dress tailored because it looks like a huge tent on me. it was very wide bust down and made me look 30 lbs heavier. i'm 5'4 and 125 lbs- ordered extra small and it fits bust up and arms so i say it's tts up top.;1.0;0;10;General Petite;Dresses;Dresses;;;;;;;;;negative;negative;-1;-1
6941;1089;40;Unique and fun;Like the color and the dotted fabric. the length is good. the fabric on the back is a nice touch. fits well and hangs well.;5.0;1;0;General Petite;Dresses;Dresses;;;;;;;;;positive;positive;1;1
6945;860;37;This is my new favorite shirt. i'm actually wearing it today! i had to order another in white too. grab it while you can!;5;1.0;0;General;Tops;Knits;;;;;;;;;;negative;negative;-1;-1
6953;860;55;Too big;The shirt is very big. it would be cute as a maternity shirt.;1.0;0;1;General;Tops;Knits;;;;;;;;;negative;negative;-1;-1
6954;68;49;Exactly what i was missing from my wardrobe;I ordered this in gray and in white. these are not your mothers' slips. they are comfy and soft. i have worn the white under a shorter dress on a day when i wanted more coverage but didn't want to go for full on tights or leggings. i liked the effect of the slip being longer than the dress. the gray may even be opaque enough to stand (almost) on it's own. very happy with these.;5.0;1;0;Initmates;Intimate;Layering;;;;;;;;;positive;positive;1;1
6965;663;37;4;1;0.0;Initmates;Intimate;Lounge;;;;;;;;;;;negative;negative;-1;-1
6967;663;58;Cute tunic;This is a great cover-up or tunic over leggings or capris. i am 5 foot two and it comes to my knee;4.0;1;1;Initmates;Intimate;Lounge;;;;;;;;;positive;positive;1;1
6968;663;39;The material is lightweight and comfortable.;The only draw back are the slits on the side. they are too high and if you turn sideways at some angles you can see your cheeks. i will have them sewn up a bit because i love the dress and it is worth it.;4.0;1;0;Initmates;Intimate;Lounge;;;;;;;;;positive;negative;1;-1
6969;970;47;Super soft but fits boxy and fits small;I wish this fit me better. i love the inside fur. it is extremely soft but it doesn't look flattering at all. it makes my shoulders look really broad and it was shorter in the length than i wanted. it wanted it fit over my butt (or cover half) and it sits a little below my waist. unfortunately i am taking it back. great idea though.;2.0;0;3;General;Jackets;Jackets;;;;;;;;;positive;negative;1;-1
6976;663;37;Perfect basic wardrobe staple;The fit is true to size. the quality is nice. i am happy to having this basic wardrobe staple added to my closet!;5.0;1;0;Initmates;Intimate;Lounge;;;;;;;;;positive;positive;1;1
6977;663;22;Love this;This dress fits wonderfully. i can wear it causally or dress it up if i want to. great deal as well.;5.0;1;0;Initmates;Intimate;Lounge;;;;;;;;;positive;positive;1;1
6986;719;49;Beautiful fabric design;"It runs long for a 5'1"" woman like me:) other than that beautiful dress for vacation";4.0;1;0;Initmates;Intimate;Lounge;;;;;;;;;positive;positive;1;1
